Configuration,time,num_colors,conflicts,generation,geneations_conflicts,best
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 500, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 6, 'TOURNAMENT_SIZE': 6, 'SELECTION_METHOD': 'rank', 'CROSSOVER_METHOD': 'uniform', 'MUTATE_METHOD': 'one'}",0.11420392990112305,7,0,34,"[[0, 17], [1, 17], [2, 17], [3, 17], [4, 14], [5, 14], [6, 14], [7, 14], [8, 14], [9, 14], [10, 14], [11, 13], [12, 12], [13, 10], [14, 10], [15, 10], [16, 6], [17, 6], [18, 6], [19, 6], [20, 6], [21, 6], [22, 5], [23, 4], [24, 4], [25, 3], [26, 3], [27, 3], [28, 2], [29, 2], [30, 2], [31, 2], [32, 1], [33, 1], [34, 0]]","[1, 2, 6, 5, 1, 3, 3, 3, 3, 3, 5, 1, 5, 6, 5, 4, 4, 3, 6, 3, 4, 5, 0, 1, 2, 6, 0, 1, 4, 3, 0, 2, 3, 0, 6, 2, 4, 6, 2, 1, 4, 4, 6, 3, 6, 0, 5]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 500, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 6, 'TOURNAMENT_SIZE': 6, 'SELECTION_METHOD': 'rank', 'CROSSOVER_METHOD': 'uniform', 'MUTATE_METHOD': 'independent'}",0.23873186111450195,7,0,67,"[[0, 20], [1, 20], [2, 20], [3, 19], [4, 17], [5, 16], [6, 15], [7, 15], [8, 15], [9, 15], [10, 15], [11, 15], [12, 13], [13, 13], [14, 12], [15, 12], [16, 12], [17, 9], [18, 9], [19, 9], [20, 9], [21, 9], [22, 8], [23, 8], [24, 6], [25, 6], [26, 6], [27, 6], [28, 3], [29, 3], [30, 3], [31, 3], [32, 3], [33, 3], [34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3], [48, 3], [49, 3], [50, 3], [51, 3], [52, 3], [53, 3], [54, 3], [55, 2], [56, 2], [57, 2], [58, 2], [59, 2], [60, 2], [61, 2], [62, 1], [63, 1], [64, 1], [65, 1], [66, 1], [67, 0]]","[5, 1, 3, 0, 2, 3, 2, 3, 3, 5, 0, 6, 2, 3, 6, 6, 3, 6, 6, 1, 1, 6, 0, 5, 2, 3, 4, 5, 5, 1, 5, 1, 1, 4, 4, 1, 4, 1, 5, 6, 1, 3, 6, 6, 6, 5, 0]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 500, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 6, 'TOURNAMENT_SIZE': 6, 'SELECTION_METHOD': 'sus', 'CROSSOVER_METHOD': 'two_point', 'MUTATE_METHOD': 'one'}",0.11844515800476074,7,0,39,"[[0, 19], [1, 19], [2, 17], [3, 17], [4, 16], [5, 15], [6, 13], [7, 13], [8, 11], [9, 9], [10, 9], [11, 6], [12, 6], [13, 6], [14, 6], [15, 6], [16, 6], [17, 5], [18, 5], [19, 5], [20, 5], [21, 4], [22, 4], [23, 4], [24, 3], [25, 3], [26, 3], [27, 3], [28, 2], [29, 2], [30, 2], [31, 2], [32, 1], [33, 1], [34, 1], [35, 1], [36, 1], [37, 1], [38, 1], [39, 0]]","[6, 4, 6, 3, 4, 5, 4, 3, 3, 4, 2, 0, 1, 6, 2, 1, 0, 1, 6, 1, 4, 6, 5, 5, 2, 3, 2, 5, 0, 3, 3, 3, 5, 2, 2, 1, 0, 1, 0, 1, 3, 3, 0, 0, 1, 5, 4]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 500, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 6, 'TOURNAMENT_SIZE': 6, 'SELECTION_METHOD': 'sus', 'CROSSOVER_METHOD': 'two_point', 'MUTATE_METHOD': 'independent'}",0.41823816299438477,7,0,124,"[[0, 18], [1, 18], [2, 18], [3, 18], [4, 18], [5, 18], [6, 16], [7, 16], [8, 16], [9, 16], [10, 13], [11, 13], [12, 13], [13, 13], [14, 13], [15, 13], [16, 8], [17, 8], [18, 8], [19, 8], [20, 8], [21, 8], [22, 8], [23, 8], [24, 8], [25, 8], [26, 7], [27, 7], [28, 7], [29, 7], [30, 7], [31, 7], [32, 7], [33, 7], [34, 7], [35, 7], [36, 7], [37, 7], [38, 7], [39, 7], [40, 7], [41, 6], [42, 6], [43, 6], [44, 5], [45, 5], [46, 5], [47, 4], [48, 4], [49, 4], [50, 4], [51, 4], [52, 3], [53, 3], [54, 3], [55, 3], [56, 3], [57, 3], [58, 3], [59, 3], [60, 3], [61, 3], [62, 3], [63, 3], [64, 3], [65, 3], [66, 3], [67, 3], [68, 3], [69, 3], [70, 3], [71, 3], [72, 2], [73, 2], [74, 2], [75, 2], [76, 2], [77, 2], [78, 2], [79, 2], [80, 2], [81, 2], [82, 2], [83, 2], [84, 2], [85, 2], [86, 2], [87, 2], [88, 2], [89, 2], [90, 2], [91, 2], [92, 2], [93, 2], [94, 1], [95, 1], [96, 1], [97, 1], [98, 1], [99, 1], [100, 1], [101, 1], [102, 1], [103, 1], [104, 1], [105, 1], [106, 1], [107, 1], [108, 1], [109, 1], [110, 1], [111, 1], [112, 1], [113, 1], [114, 1], [115, 1], [116, 1], [117, 1], [118, 1], [119, 1], [120, 1], [121, 1], [122, 1], [123, 1], [124, 0]]","[2, 5, 1, 1, 5, 2, 4, 1, 4, 2, 5, 2, 0, 0, 6, 5, 6, 4, 0, 6, 2, 5, 3, 3, 4, 1, 1, 2, 4, 3, 6, 6, 3, 3, 0, 4, 1, 4, 0, 4, 4, 1, 1, 0, 6, 3, 5]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 500, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 6, 'TOURNAMENT_SIZE': 6, 'SELECTION_METHOD': 'sus', 'CROSSOVER_METHOD': 'uniform', 'MUTATE_METHOD': 'one'}",0.16000795364379883,7,0,49,"[[0, 19], [1, 16], [2, 16], [3, 16], [4, 16], [5, 16], [6, 14], [7, 14], [8, 14], [9, 14], [10, 9], [11, 9], [12, 9], [13, 7], [14, 7], [15, 7], [16, 7], [17, 7], [18, 6], [19, 6], [20, 6], [21, 5], [22, 4], [23, 3], [24, 2], [25, 2], [26, 2], [27, 2], [28, 2], [29, 1], [30, 1], [31, 1], [32, 1], [33, 1], [34, 1], [35, 1], [36, 1], [37, 1], [38, 1], [39, 1], [40, 1], [41, 1], [42, 1], [43, 1], [44, 1], [45, 1], [46, 1], [47, 1], [48, 1], [49, 0]]","[0, 4, 2, 2, 1, 6, 4, 6, 6, 1, 0, 0, 3, 6, 3, 3, 6, 3, 5, 6, 6, 0, 1, 0, 1, 0, 5, 1, 5, 4, 2, 5, 5, 2, 0, 4, 3, 5, 4, 3, 3, 3, 2, 4, 5, 1, 6]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 500, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 6, 'TOURNAMENT_SIZE': 6, 'SELECTION_METHOD': 'sus', 'CROSSOVER_METHOD': 'uniform', 'MUTATE_METHOD': 'independent'}",0.30658602714538574,7,0,90,"[[0, 17], [1, 17], [2, 17], [3, 17], [4, 16], [5, 14], [6, 14], [7, 14], [8, 14], [9, 14], [10, 14], [11, 14], [12, 14], [13, 14], [14, 14], [15, 14], [16, 14], [17, 14], [18, 14], [19, 14], [20, 14], [21, 14], [22, 14], [23, 13], [24, 10], [25, 9], [26, 9], [27, 8], [28, 8], [29, 8], [30, 8], [31, 8], [32, 8], [33, 8], [34, 8], [35, 8], [36, 8], [37, 8], [38, 8], [39, 8], [40, 8], [41, 8], [42, 8], [43, 7], [44, 7], [45, 7], [46, 7], [47, 7], [48, 7], [49, 7], [50, 7], [51, 6], [52, 6], [53, 6], [54, 6], [55, 6], [56, 6], [57, 6], [58, 3], [59, 3], [60, 3], [61, 3], [62, 3], [63, 3], [64, 3], [65, 3], [66, 3], [67, 3], [68, 2], [69, 2], [70, 2], [71, 1], [72, 1], [73, 1], [74, 1], [75, 1], [76, 1], [77, 1], [78, 1], [79, 1], [80, 1], [81, 1], [82, 1], [83, 1], [84, 1], [85, 1], [86, 1], [87, 1], [88, 1], [89, 1], [90, 0]]","[1, 0, 6, 5, 3, 2, 0, 6, 6, 3, 5, 4, 5, 4, 4, 0, 2, 4, 2, 2, 4, 5, 6, 1, 0, 6, 5, 0, 6, 3, 1, 6, 0, 1, 3, 5, 4, 4, 0, 4, 0, 4, 4, 1, 5, 6, 2]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 500, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 6, 'TOURNAMENT_SIZE': 6, 'SELECTION_METHOD': 'tournament', 'CROSSOVER_METHOD': 'two_point', 'MUTATE_METHOD': 'one'}",0.20484590530395508,7,0,29,"[[0, 18], [1, 15], [2, 14], [3, 13], [4, 13], [5, 13], [6, 12], [7, 9], [8, 8], [9, 7], [10, 5], [11, 5], [12, 4], [13, 4], [14, 4], [15, 3], [16, 3], [17, 2], [18, 2], [19, 2], [20, 2], [21, 2], [22, 1], [23, 1], [24, 1], [25, 1], [26, 1], [27, 1], [28, 1], [29, 0]]","[3, 6, 0, 5, 6, 0, 6, 3, 0, 3, 5, 1, 4, 2, 2, 4, 4, 6, 0, 2, 6, 4, 3, 1, 5, 0, 5, 1, 0, 6, 1, 2, 1, 1, 4, 1, 0, 5, 2, 2, 2, 4, 0, 2, 1, 5, 3]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 500, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 6, 'TOURNAMENT_SIZE': 6, 'SELECTION_METHOD': 'tournament', 'CROSSOVER_METHOD': 'two_point', 'MUTATE_METHOD': 'independent'}",0.1927196979522705,7,0,25,"[[0, 20], [1, 16], [2, 16], [3, 16], [4, 14], [5, 10], [6, 9], [7, 9], [8, 8], [9, 7], [10, 5], [11, 5], [12, 5], [13, 5], [14, 2], [15, 2], [16, 2], [17, 2], [18, 2], [19, 2], [20, 2], [21, 2], [22, 2], [23, 2], [24, 1], [25, 0]]","[3, 0, 5, 5, 4, 6, 6, 2, 2, 6, 3, 4, 0, 5, 5, 0, 4, 0, 5, 0, 0, 0, 3, 1, 0, 1, 5, 1, 1, 2, 6, 2, 4, 1, 1, 4, 1, 5, 6, 6, 4, 1, 6, 1, 4, 6, 3]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 500, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 6, 'TOURNAMENT_SIZE': 6, 'SELECTION_METHOD': 'tournament', 'CROSSOVER_METHOD': 'uniform', 'MUTATE_METHOD': 'one'}",0.14735698699951172,7,0,22,"[[0, 16], [1, 15], [2, 14], [3, 13], [4, 12], [5, 8], [6, 8], [7, 6], [8, 5], [9, 5], [10, 4], [11, 3], [12, 2], [13, 2], [14, 2], [15, 2], [16, 2], [17, 1], [18, 1], [19, 1], [20, 1], [21, 1], [22, 0]]","[2, 4, 1, 6, 2, 5, 3, 0, 1, 0, 4, 0, 4, 6, 6, 4, 1, 6, 1, 0, 5, 4, 2, 2, 3, 1, 3, 3, 3, 5, 1, 1, 3, 2, 5, 3, 5, 1, 5, 0, 5, 0, 6, 0, 6, 2, 4]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 500, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 6, 'TOURNAMENT_SIZE': 6, 'SELECTION_METHOD': 'tournament', 'CROSSOVER_METHOD': 'uniform', 'MUTATE_METHOD': 'independent'}",0.17930293083190918,7,0,26,"[[0, 20], [1, 18], [2, 15], [3, 15], [4, 14], [5, 9], [6, 9], [7, 9], [8, 9], [9, 8], [10, 8], [11, 6], [12, 4], [13, 4], [14, 4], [15, 4], [16, 4], [17, 4], [18, 3], [19, 3], [20, 3], [21, 3], [22, 2], [23, 1], [24, 1], [25, 1], [26, 0]]","[1, 5, 6, 0, 4, 6, 5, 0, 0, 4, 1, 2, 4, 2, 2, 2, 4, 4, 2, 2, 5, 2, 1, 3, 5, 0, 3, 1, 3, 5, 0, 3, 5, 1, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 0, 4]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 1000, 'MUTATION_RATE': 0.05, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 3, 'SELECTION_METHOD': 'roulette', 'CROSSOVER_METHOD': 'two_point', 'MUTATE_METHOD': 'one'}",0.11974191665649414,7,0,42,"[[0, 20], [1, 17], [2, 17], [3, 17], [4, 15], [5, 15], [6, 15], [7, 15], [8, 14], [9, 14], [10, 12], [11, 12], [12, 12], [13, 12], [14, 12], [15, 12], [16, 12], [17, 12], [18, 12], [19, 11], [20, 10], [21, 3], [22, 3], [23, 3], [24, 3], [25, 3], [26, 3], [27, 3], [28, 2], [29, 2], [30, 2], [31, 2], [32, 2], [33, 2], [34, 2], [35, 2], [36, 2], [37, 2], [38, 2], [39, 1], [40, 1], [41, 1], [42, 0]]","[4, 1, 4, 5, 6, 6, 1, 0, 0, 0, 3, 2, 3, 2, 5, 3, 0, 2, 4, 0, 2, 2, 1, 4, 1, 4, 1, 3, 0, 0, 5, 5, 0, 3, 4, 5, 5, 2, 2, 0, 5, 0, 5, 0, 4, 1, 6]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 1000, 'MUTATION_RATE': 0.05, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 3, 'SELECTION_METHOD': 'roulette', 'CROSSOVER_METHOD': 'two_point', 'MUTATE_METHOD': 'independent'}",0.40078091621398926,7,0,134,"[[0, 18], [1, 14], [2, 12], [3, 12], [4, 12], [5, 12], [6, 12], [7, 12], [8, 10], [9, 10], [10, 9], [11, 9], [12, 9], [13, 7], [14, 7], [15, 7], [16, 7], [17, 7], [18, 7], [19, 7], [20, 6], [21, 6], [22, 6], [23, 6], [24, 6], [25, 6], [26, 5], [27, 5], [28, 5], [29, 5], [30, 5], [31, 5], [32, 5], [33, 5], [34, 5], [35, 5], [36, 5], [37, 5], [38, 5], [39, 5], [40, 5], [41, 5], [42, 5], [43, 5], [44, 5], [45, 5], [46, 5], [47, 5], [48, 5], [49, 5], [50, 5], [51, 5], [52, 5], [53, 5], [54, 5], [55, 5], [56, 5], [57, 5], [58, 5], [59, 5], [60, 5], [61, 5], [62, 4], [63, 4], [64, 4], [65, 3], [66, 3], [67, 3], [68, 2], [69, 2], [70, 2], [71, 2], [72, 2], [73, 2], [74, 2], [75, 2], [76, 2], [77, 2], [78, 2], [79, 2], [80, 2], [81, 2], [82, 2], [83, 2], [84, 2], [85, 2], [86, 2], [87, 2], [88, 2], [89, 2], [90, 2], [91, 2], [92, 2], [93, 2], [94, 2], [95, 2], [96, 2], [97, 2], [98, 2], [99, 2], [100, 2], [101, 2], [102, 2], [103, 2], [104, 2], [105, 2], [106, 2], [107, 2], [108, 2], [109, 2], [110, 2], [111, 2], [112, 2], [113, 2], [114, 2], [115, 2], [116, 2], [117, 2], [118, 2], [119, 2], [120, 2], [121, 2], [122, 2], [123, 2], [124, 2], [125, 2], [126, 2], [127, 2], [128, 2], [129, 2], [130, 2], [131, 2], [132, 2], [133, 2], [134, 0]]","[1, 2, 4, 4, 0, 1, 2, 4, 6, 1, 3, 1, 6, 3, 2, 2, 1, 2, 1, 2, 0, 3, 4, 3, 2, 3, 3, 5, 0, 6, 1, 5, 1, 5, 1, 5, 5, 2, 2, 5, 5, 1, 5, 6, 5, 5, 4]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 1000, 'MUTATION_RATE': 0.05, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 3, 'SELECTION_METHOD': 'roulette', 'CROSSOVER_METHOD': 'uniform', 'MUTATE_METHOD': 'one'}",0.12434983253479004,7,0,43,"[[0, 19], [1, 19], [2, 19], [3, 18], [4, 15], [5, 15], [6, 13], [7, 13], [8, 13], [9, 13], [10, 13], [11, 10], [12, 10], [13, 10], [14, 9], [15, 9], [16, 7], [17, 6], [18, 5], [19, 4], [20, 4], [21, 4], [22, 3], [23, 3], [24, 2], [25, 1], [26, 1], [27, 1], [28, 1], [29, 1], [30, 1], [31, 1], [32, 1], [33, 1], [34, 1], [35, 1], [36, 1], [37, 1], [38, 1], [39, 1], [40, 1], [41, 1], [42, 1], [43, 0]]","[5, 4, 2, 2, 4, 3, 0, 0, 2, 3, 5, 5, 1, 5, 1, 4, 0, 0, 0, 0, 4, 1, 2, 6, 4, 6, 6, 6, 6, 6, 6, 3, 6, 1, 1, 1, 6, 1, 3, 0, 6, 0, 3, 4, 5, 3, 2]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 1000, 'MUTATION_RATE': 0.05, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 3, 'SELECTION_METHOD': 'roulette', 'CROSSOVER_METHOD': 'uniform', 'MUTATE_METHOD': 'independent'}",0.7573602199554443,7,0,247,"[[0, 21], [1, 20], [2, 20], [3, 16], [4, 16], [5, 16], [6, 16], [7, 16], [8, 16], [9, 16], [10, 16], [11, 16], [12, 16], [13, 16], [14, 16], [15, 16], [16, 16], [17, 16], [18, 15], [19, 15], [20, 14], [21, 10], [22, 10], [23, 10], [24, 10], [25, 10], [26, 10], [27, 10], [28, 10], [29, 10], [30, 10], [31, 10], [32, 10], [33, 10], [34, 10], [35, 10], [36, 10], [37, 10], [38, 10], [39, 10], [40, 10], [41, 10], [42, 10], [43, 10], [44, 10], [45, 10], [46, 10], [47, 10], [48, 10], [49, 10], [50, 10], [51, 10], [52, 10], [53, 10], [54, 9], [55, 9], [56, 9], [57, 7], [58, 7], [59, 7], [60, 7], [61, 6], [62, 6], [63, 6], [64, 6], [65, 6], [66, 6], [67, 6], [68, 6], [69, 6], [70, 6], [71, 4], [72, 4], [73, 4], [74, 4], [75, 4], [76, 4], [77, 4], [78, 4], [79, 4], [80, 4], [81, 4], [82, 4], [83, 4], [84, 4], [85, 4], [86, 4], [87, 4], [88, 4], [89, 4], [90, 3], [91, 3], [92, 3], [93, 3], [94, 3], [95, 3], [96, 3], [97, 3], [98, 3], [99, 3], [100, 3], [101, 3], [102, 3], [103, 3], [104, 3], [105, 3], [106, 3], [107, 3], [108, 3], [109, 3], [110, 3], [111, 3], [112, 3], [113, 3], [114, 3], [115, 3], [116, 3], [117, 3], [118, 3], [119, 3], [120, 3], [121, 3], [122, 3], [123, 3], [124, 3], [125, 3], [126, 3], [127, 3], [128, 3], [129, 3], [130, 3], [131, 3], [132, 3], [133, 3], [134, 3], [135, 3], [136, 3], [137, 3], [138, 3], [139, 3], [140, 3], [141, 3], [142, 3], [143, 3], [144, 3], [145, 3], [146, 3], [147, 3], [148, 3], [149, 3], [150, 3], [151, 3], [152, 3], [153, 3], [154, 3], [155, 3], [156, 3], [157, 2], [158, 2], [159, 2], [160, 2], [161, 2], [162, 2], [163, 2], [164, 2], [165, 2], [166, 2], [167, 2], [168, 2], [169, 1], [170, 1], [171, 1], [172, 1], [173, 1], [174, 1], [175, 1], [176, 1], [177, 1], [178, 1], [179, 1], [180, 1], [181, 1], [182, 1], [183, 1], [184, 1], [185, 1], [186, 1], [187, 1], [188, 1], [189, 1], [190, 1], [191, 1], [192, 1], [193, 1], [194, 1], [195, 1], [196, 1], [197, 1], [198, 1], [199, 1], [200, 1], [201, 1], [202, 1], [203, 1], [204, 1], [205, 1], [206, 1], [207, 1], [208, 1], [209, 1], [210, 1], [211, 1], [212, 1], [213, 1], [214, 1], [215, 1], [216, 1], [217, 1], [218, 1], [219, 1], [220, 1], [221, 1], [222, 1], [223, 1], [224, 1], [225, 1], [226, 1], [227, 1], [228, 1], [229, 1], [230, 1], [231, 1], [232, 1], [233, 1], [234, 1], [235, 1], [236, 1], [237, 1], [238, 1], [239, 1], [240, 1], [241, 1], [242, 1], [243, 1], [244, 1], [245, 1], [246, 1], [247, 0]]","[5, 4, 3, 2, 4, 5, 2, 6, 3, 5, 1, 1, 4, 0, 0, 1, 5, 6, 5, 6, 5, 1, 2, 1, 2, 3, 6, 1, 5, 6, 0, 2, 6, 1, 0, 1, 6, 6, 5, 0, 6, 6, 3, 6, 0, 3, 4]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 1000, 'MUTATION_RATE': 0.05, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 3, 'SELECTION_METHOD': 'rank', 'CROSSOVER_METHOD': 'two_point', 'MUTATE_METHOD': 'one'}",0.13704490661621094,7,0,42,"[[0, 20], [1, 20], [2, 19], [3, 18], [4, 14], [5, 14], [6, 14], [7, 14], [8, 11], [9, 11], [10, 11], [11, 11], [12, 11], [13, 9], [14, 9], [15, 9], [16, 9], [17, 7], [18, 7], [19, 7], [20, 6], [21, 6], [22, 4], [23, 4], [24, 4], [25, 4], [26, 3], [27, 3], [28, 2], [29, 2], [30, 2], [31, 2], [32, 2], [33, 2], [34, 2], [35, 2], [36, 1], [37, 1], [38, 1], [39, 1], [40, 1], [41, 1], [42, 0]]","[5, 6, 4, 6, 5, 5, 2, 2, 2, 2, 6, 5, 0, 4, 3, 0, 3, 0, 3, 3, 3, 1, 2, 1, 0, 1, 1, 0, 4, 0, 3, 2, 0, 4, 1, 0, 3, 3, 3, 1, 0, 0, 0, 3, 4, 2, 6]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 1000, 'MUTATION_RATE': 0.05, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 3, 'SELECTION_METHOD': 'rank', 'CROSSOVER_METHOD': 'two_point', 'MUTATE_METHOD': 'independent'}",0.4480009078979492,7,0,131,"[[0, 19], [1, 19], [2, 17], [3, 17], [4, 17], [5, 17], [6, 16], [7, 16], [8, 16], [9, 16], [10, 10], [11, 10], [12, 10], [13, 10], [14, 10], [15, 10], [16, 9], [17, 9], [18, 9], [19, 9], [20, 9], [21, 9], [22, 9], [23, 9], [24, 9], [25, 9], [26, 9], [27, 9], [28, 7], [29, 7], [30, 7], [31, 7], [32, 7], [33, 7], [34, 7], [35, 6], [36, 6], [37, 6], [38, 6], [39, 6], [40, 6], [41, 5], [42, 5], [43, 5], [44, 5], [45, 5], [46, 5], [47, 5], [48, 5], [49, 5], [50, 5], [51, 5], [52, 5], [53, 5], [54, 5], [55, 4], [56, 4], [57, 4], [58, 4], [59, 4], [60, 3], [61, 2], [62, 2], [63, 2], [64, 2], [65, 2], [66, 2], [67, 2], [68, 2], [69, 2], [70, 2], [71, 1], [72, 1], [73, 1], [74, 1], [75, 1], [76, 1], [77, 1], [78, 1], [79, 1], [80, 1], [81, 1], [82, 1], [83, 1], [84, 1], [85, 1], [86, 1], [87, 1], [88, 1], [89, 1], [90, 1], [91, 1], [92, 1], [93, 1], [94, 1], [95, 1], [96, 1], [97, 1], [98, 1], [99, 1], [100, 1], [101, 1], [102, 1], [103, 1], [104, 1], [105, 1], [106, 1], [107, 1], [108, 1], [109, 1], [110, 1], [111, 1], [112, 1], [113, 1], [114, 1], [115, 1], [116, 1], [117, 1], [118, 1], [119, 1], [120, 1], [121, 1], [122, 1], [123, 1], [124, 1], [125, 1], [126, 1], [127, 1], [128, 1], [129, 1], [130, 1], [131, 0]]","[1, 0, 5, 0, 3, 2, 3, 5, 5, 2, 0, 6, 0, 1, 0, 2, 6, 4, 4, 2, 1, 1, 5, 6, 0, 6, 0, 6, 3, 2, 6, 4, 4, 0, 2, 4, 4, 0, 3, 4, 4, 4, 2, 2, 6, 5, 1]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 1000, 'MUTATION_RATE': 0.05, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 3, 'SELECTION_METHOD': 'rank', 'CROSSOVER_METHOD': 'uniform', 'MUTATE_METHOD': 'one'}",0.13143229484558105,7,0,40,"[[0, 15], [1, 15], [2, 15], [3, 15], [4, 15], [5, 14], [6, 14], [7, 14], [8, 14], [9, 14], [10, 14], [11, 13], [12, 11], [13, 11], [14, 10], [15, 9], [16, 7], [17, 6], [18, 5], [19, 5], [20, 5], [21, 5], [22, 5], [23, 3], [24, 3], [25, 3], [26, 3], [27, 3], [28, 3], [29, 3], [30, 3], [31, 1], [32, 1], [33, 1], [34, 1], [35, 1], [36, 1], [37, 1], [38, 1], [39, 1], [40, 0]]","[3, 5, 3, 4, 5, 1, 0, 6, 0, 5, 3, 3, 5, 6, 4, 1, 6, 6, 6, 6, 5, 3, 0, 2, 4, 4, 4, 1, 6, 0, 4, 0, 5, 4, 2, 2, 2, 4, 2, 2, 6, 1, 4, 1, 2, 2, 3]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 100, 'GENERATIONS': 1000, 'MUTATION_RATE': 0.05, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 3, 'SELECTION_METHOD': 'rank', 'CROSSOVER_METHOD': 'uniform', 'MUTATE_METHOD': 'independent'}",0.4562687873840332,7,0,119,"[[0, 21], [1, 21], [2, 21], [3, 17], [4, 17], [5, 17], [6, 17], [7, 17], [8, 17], [9, 15], [10, 15], [11, 15], [12, 15], [13, 14], [14, 14], [15, 14], [16, 14], [17, 14], [18, 14], [19, 14], [20, 14], [21, 14], [22, 13], [23, 10], [24, 10], [25, 10], [26, 9], [27, 9], [28, 9], [29, 9], [30, 9], [31, 9], [32, 9], [33, 9], [34, 9], [35, 8], [36, 4], [37, 4], [38, 4], [39, 4], [40, 4], [41, 4], [42, 4], [43, 4], [44, 4], [45, 4], [46, 4], [47, 4], [48, 3], [49, 3], [50, 3], [51, 3], [52, 3], [53, 3], [54, 3], [55, 3], [56, 3], [57, 3], [58, 3], [59, 3], [60, 3], [61, 3], [62, 3], [63, 3], [64, 3], [65, 3], [66, 3], [67, 3], [68, 3], [69, 3], [70, 3], [71, 3], [72, 3], [73, 3], [74, 3], [75, 3], [76, 3], [77, 3], [78, 2], [79, 2], [80, 2], [81, 2], [82, 2], [83, 2], [84, 2], [85, 2], [86, 2], [87, 2], [88, 2], [89, 2], [90, 2], [91, 2], [92, 2], [93, 2], [94, 2], [95, 2], [96, 2], [97, 2], [98, 2], [99, 2], [100, 1], [101, 1], [102, 1], [103, 1], [104, 1], [105, 1], [106, 1], [107, 1], [108, 1], [109, 1], [110, 1], [111, 1], [112, 1], [113, 1], [114, 1], [115, 1], [116, 1], [117, 1], [118, 1], [119, 0]]","[0, 3, 5, 3, 6, 5, 3, 0, 4, 0, 6, 2, 1, 5, 1, 1, 4, 4, 5, 1, 0, 1, 3, 6, 6, 5, 3, 2, 0, 3, 2, 5, 2, 6, 6, 2, 2, 1, 2, 1, 2, 1, 1, 1, 6, 3, 4]"
